,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
0,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/CustomerCareMessages.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,4,1,89,0
1,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/CustomerCareModule.java,['Brian Polster' 'Jeff Fischer'],37.0,0.17792117201408605,0.7070707070707071,0.347135955831608,0.24328539583731634,0.04407430712325807,0.03746002400526998,2,4,2,140,0
2,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/MerchandisingMessages.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,3,1,76,0
3,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/MerchandisingModule.java,['Brian Polster' 'Jeff Fischer'],37.0,0.17792117201408605,0.7070707070707071,0.347135955831608,0.24328539583731634,0.04407430712325807,0.03746002400526998,2,4,2,163,0
4,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/PromotionMessages.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,3,1,79,0
5,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/datasource/CeilingEntities.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,3,1,9,0
6,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/datasource/EntityImplementations.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,3,1,13,0
7,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/AllProductsDataSourceFactory.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,2,1,29,0
8,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategoryListDataSourceFactory.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,3,1,52,0
9,BroadleafCommerce/admin/BroadleafCommerceAdminModule/src/main/java/org/broadleafcommerce/admin/client/datasource/catalog/category/CategorySearchDataSourceFactory.java,['Jeff Fischer'],28.0,0.09988658130781478,0.6363636363636364,0.42857142857142855,0.19084214049859108,0.03297646143700785,0.02938483263391865,1,2,1,29,0
