,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
0,advanced/management/src/main/java/org/neo4j/management/BranchedStore.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'Rickard Öberg' 'Julian Simpson' 'Neo4j Build Server'
 'German Borbolla' 'johan-neo' 'peterneubauer' 'Lasse Westh-Nielsen'
 'Anders Nawroth' 'Chris Gioran']",46.92857142857143,0.022359319431234887,0.5559256114421282,0.5351491913058005,0.12236616391658267,0.014027942562991644,0.013479264361680534,7,21,14,104,0
1,advanced/management/src/main/java/org/neo4j/management/BranchedStoreInfo.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'German Borbolla' 'johan-neo' 'peterneubauer'
 'Lasse Westh-Nielsen' 'Anders Nawroth' 'Chris Gioran']",45.36363636363637,0.025444415507034312,0.5421866854980294,0.5310603957394457,0.11547283025082518,0.01377111948166973,0.012719924363859991,6,18,11,144,0
2,advanced/management/src/main/java/org/neo4j/management/Cache.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'Rickard Öberg' 'Julian Simpson' 'Neo4j Build Server'
 'German Borbolla' 'johan-neo' 'peterneubauer' 'Lasse Westh-Nielsen'
 'Mattias Persson' 'Johan Svensson' 'Anders Nawroth' 'Tobias Ivarsson'
 'Chris Gioran']",50.29411764705882,0.028067855086657184,0.5729049444113867,0.5115992284340831,0.1265745320711585,0.015184883133184472,0.013942810976452455,9,26,17,191,0
3,advanced/management/src/main/java/org/neo4j/management/ClusterDatabaseInfo.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'Lasse Westh-Nielsen' 'Andres Taylor' 'Chris Gioran'
 'German Borbolla' 'johan-neo' 'peterneubauer' 'Rickard Öberg'
 'Mattias Persson' 'rickardoberg']",51.714285714285715,0.03143124939451565,0.5711934669055603,0.5107987934000204,0.1284857713824769,0.015550655940202053,0.014153370522598428,8,29,14,217,0
4,advanced/management/src/main/java/org/neo4j/management/ClusterMemberInfo.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'Lasse Westh-Nielsen' 'Andres Taylor' 'Chris Gioran'
 'German Borbolla' 'johan-neo' 'peterneubauer' 'Rickard Öberg'
 'Mattias Persson' 'rickardoberg']",51.714285714285715,0.03143124939451565,0.5711934669055603,0.5107987934000204,0.1284857713824769,0.015550655940202053,0.014153370522598428,8,29,14,447,0
5,advanced/management/src/main/java/org/neo4j/management/Diagnostics.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'German Borbolla' 'johan-neo' 'peterneubauer'
 'Lasse Westh-Nielsen' 'rickardoberg' 'Anders Nawroth' 'Tobias Ivarsson']",40.75,0.01977606328719561,0.5333959500729842,0.5582908353505,0.1073322378539363,0.012467517568822058,0.011823183370820922,5,19,12,126,0
6,advanced/management/src/main/java/org/neo4j/management/HighAvailability.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'German Borbolla' 'johan-neo' 'peterneubauer' 'Rickard Öberg'
 'Chris Gioran' 'rickardoberg' 'Mattias Persson' 'Lasse Westh-Nielsen'
 'Anders Nawroth' 'Tobias Ivarsson']",50.0,0.030019383361589668,0.5684878387206578,0.5110045031402612,0.12418274567081468,0.015180177922428846,0.013679346792086895,8,29,15,182,0
7,advanced/management/src/main/java/org/neo4j/management/IndexSamplingManager.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Gioran'
 'Davide Grohmann' 'Pontus Melke' 'Mattias Persson' 'Petra Selmer']",56.25,0.03104815064914805,0.6122191131626296,0.5619133104880438,0.1414957455230109,0.01650388077841429,0.015586550640477162,5,11,8,100,0
8,advanced/management/src/main/java/org/neo4j/management/LockManager.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'Lasse Westh-Nielsen' 'Stefan Plantikow' 'Rickard Öberg'
 'German Borbolla' 'johan-neo' 'peterneubauer' 'Anders Nawroth'
 'Tobias Ivarsson' 'Chris Gioran']",47.92857142857143,0.02491112052870964,0.5585727753490465,0.5126863175943709,0.12111119564065564,0.01449621580489166,0.013341012644646742,8,25,14,143,0
9,advanced/management/src/main/java/org/neo4j/management/Main.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Chris Vest'
 'Devteam' 'German Borbolla' 'johan-neo' 'peterneubauer'
 'Lasse Westh-Nielsen' 'Anders Nawroth' 'Chris Gioran' 'Tobias Ivarsson']",44.66666666666666,0.025126442325684225,0.5443963192128883,0.527220778176574,0.11258918215127467,0.01369595183853587,0.012402252545878432,6,21,12,282,0
10,advanced/management/src/main/java/org/neo4j/management/MemoryMapping.java,"['Chris Skardon' 'Chris Leishman' 'Tobias Lindaaker' 'Mattias Persson'
 'Rickard Öberg' 'Chris Vest' 'Devteam' 'German Borbolla' 'johan-neo'
 'peterneubauer' 'Lasse Westh-Nielsen' 'Anders Nawroth' 'Chris Gioran'
 'Tobias Ivarsson']",50.64285714285714,0.031909280525205495,0.5678427286403505,0.4992469850718827,0.12371822920293793,0.015440426639730082,0.013628172646899613,8,25,14,112,0
