,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
0,build/maven/sample_project_template/src/test/java/JunitDependencyTest.java,"['Andreas Skoog' 'reinholdfuereder' 'Kevin Cooney' 'Stefan Birkner'
 'Juan Cortez' 'Jesse Glick' 'David Saff']",36.0,0.13649774181313892,0.5764904628873763,0.2886715369908647,0.20959258288812205,0.038098764372824716,0.02600666842373122,3,9,7,297,0
1,junit/awtui/AboutDialog.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,4,3,176,0
2,junit/awtui/Logo.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,4,3,122,0
3,junit/awtui/ProgressBar.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,3,3,178,0
4,junit/awtui/TestRunner.java,['dsaff' 'kbeck' 'egamma' 'emeade'],3.75,0.01686301958877139,0.34850026910565823,0.55,0.008586850270045718,0.00755387242462304,0.0010654741289291981,0,16,4,1454,0
5,junit/extensions/ActiveTestSuite.java,['dsaff' 'egamma' 'kbeck'],4.333333333333333,0.022484026118361842,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,7,3,88,0
6,junit/extensions/ExceptionTestCase.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,3,3,94,0
7,junit/extensions/RepeatedTest.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,4,3,48,0
8,junit/extensions/TestDecorator.java,['dsaff' 'kbeck' 'emeade' 'egamma'],3.75,0.01686301958877139,0.34850026910565823,0.5499999999999999,0.008586850270045718,0.00755387242462304,0.0010654741289291981,0,6,4,69,0
9,junit/extensions/TestSetup.java,['dsaff' 'kbeck' 'egamma'],4.333333333333333,0.02248402611836185,0.3619101332436345,0.4,0.010951538050517184,0.008465889821155646,0.001358889372690385,0,3,3,58,0
10,junit/framework/Assert.java,['dsaff' 'egamma' 'kbeck' 'emeade' 'vbossica'],3.4,0.013490415671017105,0.34045435062287244,0.64,0.0071680376017628404,0.0070066619867034784,0.0008894249826724859,0,22,5,584,0
11,junit/framework/AssertionFailedError.java,['dsaff' 'egamma'],3.5,0.001067509504134854,0.3216421782827179,0.5,0.004718474901571196,0.006926718549520091,0.00058547844461627,0,3,2,26,0
12,junit/framework/ComparisonCompactor.java,['kbeck'],6.0,0.06531705934681582,0.4424460431654677,0.2,0.02341766434840916,0.011544232364426756,0.0029057112288386148,0,1,1,72,0
13,junit/framework/ComparisonFailure.java,['cmschmidt' 'dsaff' 'kbeck' 'egamma'],3.75,0.01686301958877139,0.3488885193281919,0.5499999999999999,0.008680665031042312,0.007428365187162241,0.0010771147639616243,0,11,4,190,0
14,junit/framework/Protectable.java,['egamma'],3.0,6.66400106624017e-05,0.3090452261306533,0.6666666666666666,0.001576919468199884,0.0069470909240819815,0.00019566760043499064,0,1,1,14,0
